Initial Guess,Remaining Valid Guesses,Remaining Valid Solutions
bawdy,5126.646014,925.9155113
ixias,5054.341421,925.9389081
tipis,4990.788995,926.004766
boons,5004.893847,926.0632582
unkid,5166.455806,926.1828423
izzat,5178.408146,926.3847487
hicks,4985.514298,926.4904679
crook,5132.55026,926.5636915
burro,5050.187608,926.7058059
jived,5074.087522,926.7110052
dying,5145.382149,926.7309359
bingy,5064.814558,926.9441075
wacky,5066.884749,926.9878683
yowza,5124.402513,926.9995667
chott,5095.068458,927.0706239
ribby,4954.735269,927.1702773
samba,5326.561525,927.190208
surfs,5082.499133,927.22487
mungo,5163.479636,927.3171577
thump,5116.60182,927.322357
looks,4970.204939,927.4588388
amiga,5278.774263,927.4735702
duked,5099.07149,927.482669
deere,4992.834489,927.5
ummed,5099.042028,927.6494801
bundh,5142.814991,927.7573657
sansa,5173.04636,927.7850953
abyss,5564.330589,927.7946274
beech,5077.868718,927.8019931
yeses,5462.243934,927.8310225
flick,5168.730503,927.9956672
kneed,5223.966638,928.0363951
promo,5152.897314,928.0710572
scoop,5335.700607,928.1269497
lumpy,5047.595754,928.2040728
bushy,5398.769497,928.2660312
kecks,4929.483102,928.3106586
tofts,5006.084055,928.3804159
doxed,5097.068024,928.3804159
bludy,5128.165945,928.5701906
mushy,5387.359185,928.5961872
dulls,4958.665945,928.6473137
pluck,5160.955806,928.6538128
patka,5102.82799,928.7720971
mucho,5133.362652,928.8587522
rajah,5047.587522,928.9436742
goosy,5447.979203,929.0467938
banya,5111.263432,929.0762565
pushy,5344.165945,929.2166378
uncut,5076.036828,929.2435009
dolly,5077.405113,929.3778163
dingy,5095.909445,929.3869151
ippon,5222.083622,929.507799
hotty,5024.446274,929.5086655
lymph,5060.876516,929.5732236
zincy,5050.945407,929.7066724
kybos,5052.220104,929.8279896
snips,5332.367418,929.8791161
soups,5287.558059,929.9315425
emmys,5029.64948,930.0329289
judos,5079.707539,930.0441941
nitid,5067.872184,930.089688
booze,5229.145581,930.1507799
hists,5336.291161,930.2318024
whips,5092.408579,930.2621317
chomp,5220.664645,930.5385615
quids,5068.887782,930.5545927
debye,5034.766898,930.7136049
chivy,5103.389515,930.7495667
whirr,5091.291594,930.7803293
noops,5017.990468,930.7993934
outdo,5136.814558,930.9549393
womyn,5154.915078,931.0238302
bedye,5040.712738,931.1087522
soggy,5279.782496,931.1845754
twist,5399.650347,931.2192374
breve,5044.861352,931.312825
fundi,5137.123484,931.3492201
blini,5180.718371,931.4315425
foots,4976.457972,931.4592721
samps,5318.22357,931.5489601
bakra,5107.319757,931.5654246
fjeld,5148.710572,931.9176776
drere,5055.650347,931.9601386
kulak,5153.315425,932.0381282
goons,5036.493068,932.3500867
unban,5220.081456,932.3518198
whift,5165.159445,932.4319757
ilial,5183.870451,932.452773
delve,5032.925043,932.605286
mambo,5241.355286,932.6733102
ditzy,5056.457539,932.6945407
signs,5326.598354,932.6993068
kamik,5221.941941,932.7066724
devel,5193.805459,932.7383016
burbs,4857.506066,932.7396014
knoll,5198.006499,932.7777296
comfy,5121.984402,932.9328423
churr,5067.964905,933.2759965
mahua,5183.145147,933.3370884
kufis,5067.485269,933.3778163
haafs,5026.261265,933.5277296
cavas,5040.690641,933.562825
crock,5177.441075,933.729636
spasm,5353.480069,933.7963605
polly,5096.608319,933.797227
doyly,5124.612218,933.8297227
pixie,5241.756066,933.8383882
banda,5197.467504,933.9545061
choky,5170.193241,934.042461
savvy,5286.42591,934.1113518
eched,5186.832322,934.2404679
bulks,4989.558925,934.2993934
tokos,5044.897314,934.4510399
gooly,5102.163345,934.639948
krunk,5138.733102,934.732669
apply,5184.128683,934.7807626
beefs,4992.455806,935.0940208
melee,5097.97747,935.3609185
pocky,5124.615251,935.3921144
ugged,5124.028596,935.4974003
iambi,5242.125217,935.5277296
spams,5456.146447,935.5688908
elfed,5239.390381,935.6048527
kukri,5070.145581,935.6455806
jongs,5042.221404,935.6819757
sunny,5275.655979,935.7279029
scuts,5181.541594,935.9705373
rotor,5026.691508,936.0285962
aboma,5348.532062,936.1633449
malmy,5096.426343,936.2512998
weems,5037.566291,936.4272097
aghas,5096.973137,936.5775563
whops,5149.230503,936.6754766
sings,5322.500867,936.6767764
winks,5076.542028,937.2759965
drook,5229.219237,937.5922877
keyed,5203.45234,937.5935875
chimb,5232.014731,937.6243501
kabob,5290.506066,937.754766
dived,5138.825823,937.7699307
mikva,5237.017764,937.8934142
groom,5212.246101,937.8973137
flaxy,5226.112218,937.8994801
feebs,5007.718804,937.9367418
sedes,5384.685009,938.3184575
knows,5148.883449,938.5012998
slugs,5338.119584,938.6000867
hilch,5106.608319,938.7959272
scops,5355.801993,938.864818
ditty,5111.818891,938.9098787
nouny,5151.528163,938.9133449
tassa,5361.238302,938.9718371
snigs,5388.607886,938.9917678
dacha,5179.829723,939.0060659
swash,5380.752166,939.1200173
spumy,5348.120017,939.4233102
swits,5295.657712,939.6715771
kotos,5064.495667,939.7205373
dinky,5168.503033,939.7608319
motty,5121.305459,939.8838821
skits,5310.204506,939.9246101
stets,5281.469671,939.9328423
dixie,5285.938475,939.9978336
queen,5276.990901,940.1876083
welke,5058.659879,940.1897747
toffs,5047.823657,940.2764298
koppa,5267.113518,940.2976603
chubs,5062.549827,940.3240901
fanny,5158.176343,940.3292894
hippo,5227.999567,940.3500867
sugos,5364.416811,940.5116984
wilis,5026.070191,940.5190641
ducks,5051.172877,940.7716638
maggs,5112.979203,940.7950607
bulla,5184.219237,940.8041594
appuy,5280.04766,940.8123917
emove,5206.319757,940.9614385
godso,5661.856153,940.9978336
bambi,5230.508232,941.047227
usurp,5464.036395,941.1416811
brava,5273.018631,941.1681109
lammy,5132.532062,941.2855286
halfa,5142.671577,941.3665511
fewer,5166.166378,941.5069324
kliks,5126.34792,941.6382149
sijos,5405.09922,941.6746101
coops,5072.817591,941.7079723
nutty,5075.525997,941.9263432
zygal,5224.037695,942.0398614
tommy,5118.317591,942.194974
punks,5113.538128,942.2019064
minis,5092.224003,942.2084055
dicky,5152.058925,942.2192374
fungs,5054.317591,942.3167244
wills,5039.137348,942.342721
guimp,5287.461005,942.4020797
spods,5471.804159,942.5489601
swots,5324.268198,942.589688
deevs,5069.404246,942.6412478
tiddy,5122.009965,942.6958406
sacks,5346.171577,942.7573657
azyms,5164.02513,942.7603986
kulfi,5143.471404,942.7946274
sumis,5374.478769,943.0610919
lazzi,5169.872184,943.1031196
proof,5236.740468,943.19974
kerve,5025.661179,943.2019064
shaws,5489.636915,943.2456672
ungag,5280.55286,943.4458406
mooly,5162.467938,943.6200173
aband,5285.151213,943.6460139
annat,5287.758666,943.6672444
dawds,5142.860919,943.7322357
vegie,5147.135182,943.8409879
knurr,5145.032496,943.9185442
kokam,5334.782496,943.9393414
gongs,5091.805026,943.952773
husos,5558.256932,944.0043328
quaky,5299.642981,944.0285962
sodom,5496.608752,944.0957539
golly,5140.332322,944.2118718
loopy,5133.582756,944.342721
zurfs,4927.061092,944.4722704
dwell,5239.241334,944.6694107
chums,5119.084489,944.9961005
rooky,5074.683709,945.0303293
codon,5273.034229,945.0320624
boxty,5110.641681,945.0658579
peeks,5106.988302,945.1312825
nomos,5105.534662,945.1460139
kindy,5195.188475,945.1655113
hulls,5021.659012,945.2629983
bally,5165.131282,945.4614385
soums,5391.263432,945.4631716
whata,5271.347487,945.4670711
konbu,5247.951473,945.5606586
didie,5316.191941,945.5853553
cycad,5255.352253,945.6416811
anata,5179.920277,945.6516464
wadds,5163.468371,945.6642114
cowks,5118.234402,945.7209705
kahal,5237.169844,945.7469671
pulli,5173.47357,945.8414211
tavah,5205.915945,945.8622184
wimps,5140.318891,945.9341421
hissy,5382.964038,946.0732236
furrs,4963.164645,946.1763432
squib,5421.909879,946.1854419
reede,5063.013865,946.2040728
dusts,5506.230503,946.2274697
photo,5214.532496,946.2855286
halwa,5176.955806,946.537695
pawky,5235.557626,946.559792
brood,5267.579723,946.6395147
ilium,5250.737435,946.6473137
slums,5400.331023,946.6555459
shews,5365.350087,946.6733102
agami,5266.32799,946.6880416
dexie,5171.263865,946.6941075
meves,5150.516464,947.2517331
nomoi,5234.396447,947.4233102
kills,5077.655546,947.5385615
psych,5542.401213,947.6416811
fungo,5267.296794,947.6772097
titch,5196.581456,947.7136049
rubus,4969.467504,947.7270364
fills,5060.561958,947.7885615
wakfs,5172.132149,947.8162912
khoum,5334.999133,947.817591
bobak,5348.894281,948.2517331
tippy,5134.323657,948.3526863
klutz,5177.704506,948.4259099
duchy,5156.568891,948.427643
stats,5446.109185,948.4558059
weeps,5104.918977,948.5446274
cacao,5311.539428,948.5697574
hoods,5126.217504,948.5732236
fugue,5329.753033,948.5905546
amahs,5159.872184,948.6065858
lisks,5554.709705,948.6204506
meffs,5075.696274,948.7092721
studs,5349.425043,948.8149913
soppy,5383.328423,948.8314558
desex,5671.364385,948.894714
swags,5531.156412,948.9194107
booty,5122.683276,949.0264298
worry,5096.466638,949.0303293
dumps,5161.318024,949.0593588
newed,5243.669411,949.0680243
quell,5232.281629,949.0732236
dusky,5603.190641,949.2733969
condo,5259.14818,949.4631716
tatts,5153.086655,949.5086655
yaffs,5113.774697,949.5151646
peggy,5145.032496,949.8444541
veges,5150.108752,950.0342288
sifts,5304.145147,950.2192374
byded,5181.691075,950.2603986
adman,5388.169411,950.262565
oozed,5270.868718,950.2881282
zilla,5229.076256,950.2967938
naggy,5202.866551,950.3661179
imino,5304.695841,950.4605719
hotch,5190.888215,950.5996534
ivied,5196.533362,950.6182842
desse,5430.965771,950.7331023
whisk,5606.187175,950.7616984
radar,5214.127383,950.9601386
gelee,5181.862218,951.0554593
ebook,5335.714471,951.1993068
assai,5678.386049,951.3032929
jougs,5158.362652,951.3526863
plumb,5310.589688,951.389948
ponzu,5271.132582,951.4393414
hokum,5301.406412,951.4462738
nongs,5139.47487,951.5831889
droob,5299.764731,951.5840555
qubit,5281.131716,951.6230503
popsy,5550.193241,951.7707972
typto,5228.286395,951.9345754
keeps,5134.567591,951.9376083
labda,5269.832756,951.9800693
windy,5225.370017,952.0199307
novum,5288.145581,952.0329289
goold,5272.299393,952.160312
fichu,5208.393414,952.1841421
junco,5272.412045,952.1928076
skegs,5430.031196,952.3895147
haffs,5147.553726,952.4233102
mapau,5317.523397,952.5151646
skegg,5459.765165,952.5467938
picky,5198.054593,952.5515598
casks,5621.581889,952.5892548
noobs,5113.962738,952.6382149
feyed,5274.679809,952.6499133
embox,5345.113085,952.6672444
geeky,5172.060225,952.6785095
ginzo,5292.333189,952.6845754
polyp,5201.27253,952.7032062
durry,5125.918544,953.0064991
bever,5240.937608,953.0385615
jelly,5096.548094,953.1169844
eject,5240.919411,953.389948
cutty,5147.792028,953.47487
bunko,5315.067158,953.5038995
molly,5201.928943,953.6988735
vampy,5256.973137,953.7279029
clack,5370.9987,953.7950607
janns,5170.009532,953.8288562
cynic,5214.123484,953.839688
loppy,5205.164645,953.9467071
esnes,5730.519064,953.9614385
cuppa,5293.479636,954.0914211
roofy,5114.015165,954.2058059
gloop,5351.616984,954.3336222
botty,5196.000433,954.3574523
orzos,5111.990901,954.3622184
fowth,5226.290728,954.3799827
bocci,5255.877816,954.3912478
hunky,5191.567158,954.5112652
lalls,5157.314558,954.5199307
cooms,5136.540728,954.5662912
zaida,5360.564991,954.5784229
gazar,5275.321057,955.2318024
parra,5208.913345,955.3297227
bwazi,5397.530329,955.3357886
sumph,5445.399913,955.5892548
dwaal,5396.881282,955.7378683
geese,5545.183276,955.7694974
awash,5657.607452,955.8089255
zowee,5206.326256,955.9384749
wocks,5152.7474,955.962305
wenge,5187.04636,956.1139515
skyrs,5317.960139,956.3136915
nebek,5288.877383,956.3357886
dzhos,5198.098354,956.3483536
thumb,5267.856586,956.3786828
wally,5220.845321,956.3908146
putti,5233.892114,956.3955806
wicks,5143.480069,956.7603986
skeef,5557.379116,956.767331
jambs,5195.251733,956.8817158
vibex,5237.090555,957.0164645
quass,5752.9987,957.2426343
emyde,5239.339688,957.5082322
mimsy,5593.687175,957.7192374
happy,5248.805459,957.7950607
towts,5176.534662,958.0411612
sools,5432.956672,958.1460139
evoke,5302.259099,958.2240035
synds,5447.674177,958.2257366
ology,5260.316291,958.5558925
poods,5218.321924,958.5810225
zings,5146.697574,958.7118718
modii,5387.984402,958.8240901
usque,5741.141681,958.8297227
ovoli,5266.466205,958.9311092
thete,5168.826256,959.4696707
pawas,5251.905979,959.5294627
phono,5365.042028,959.6156846
micky,5241.342288,959.669844
twits,5212.790295,959.737435
nymph,5254.862218,959.8197574
dreer,5319.368284,959.8886482
merer,5199.094021,959.9943674
dexes,5232.075823,960.0840555
yucks,5110.470104,960.237435
cabby,5269.092288,960.279896
jingo,5333.121317,960.3869151
swaps,5596.831456,960.4068458
swoon,5569.661179,960.5359619
curch,5146.433709,960.5779896
alack,5339.753899,960.622617
bundy,5280.87825,960.6980069
snook,5578.441508,960.8409879
boord,5268.758666,960.8743501
shogs,5506.141248,960.8795494
yawny,5279.457539,960.9488735
pecke,5198.970971,960.9805026
bunks,5187.384315,961.2058059
sushi,5365.262998,961.3687175
jesus,5588.982669,961.465338
grege,5199.608319,961.5606586
hakas,5238.468371,961.6260832
ewhow,5338.177643,961.8141248
zacks,5189.655113,961.8158579
noggs,5179.513432,961.8362218
smews,5487.335789,961.8487868
stows,5459.076256,961.9393414
aways,5220.939341,962.0537262
spaws,5618.917678,962.0580589
cobbs,5172.824957,962.1035529
loggy,5234.945841,962.1161179
fleek,5394.392548,962.1655113
rigid,5225.698007,962.232669
shuns,5473.979636,962.2413345
gawky,5319.924177,962.3895147
nalla,5268.444541,962.504766
sumos,5504.164645,962.5389948
nanas,5231.735269,962.8063258
naans,5195.109619,962.9727036
seeds,5444.841421,963.1789428
khuds,5251.212738,963.2439341
gemmy,5219.113518,963.3587522
euked,5432.137782,963.4111785
lichi,5208.978336,963.4163778
tikis,5194.04766,963.4506066
fubsy,5664.37305,963.5155979
quops,5284.982236,963.6104853
quims,5262.494367,963.6113518
jenny,5181.850953,963.6356153
vichy,5207.402513,963.762565
missy,5546.25,963.8171577
dilly,5252.057192,963.8513865
hexes,5224.288995,963.8994801
boysy,5668.733536,963.9142114
comms,5194.87565,963.932409
baccy,5264.621317,963.9692374
hitch,5251.291161,964.0281629
chawk,5474.82409,964.0792894
quips,5265.616118,964.2716638
agmas,5280.031629,964.364818
stiff,5469.984835,964.372617
jacks,5204.492634,964.5212305
buffe,5414.577123,964.6347487
asway,5761.766464,964.9688042
choon,5375.089688,964.9779029
exode,5350.002166,965.0480936
jupon,5403.188475,965.1512132
cacks,5239.737868,965.1585789
debud,5323.269931,965.2738302
kists,5589.486135,965.3245234
broom,5374.396447,965.4124783
skags,5638.474003,965.4380416
brere,5226.753466,965.6009532
wists,5592.69844,965.6230503
bhoot,5374.379983,965.6408146
whack,5489.709272,965.7768631
halva,5276.517331,965.8778163
wingy,5281.741334,965.9679376
teeth,5244.717504,966.0541594
wombs,5238.775997,966.055026
alway,5358.705806,966.0623917
pavan,5392.916378,966.1139515
inbox,5420.210139,966.427643
afald,5370.578856,966.479636
pacha,5321.165511,966.5030329
vills,5160.80026,966.5199307
dered,5247.457539,966.7283362
elpee,5326.775997,966.8019931
bitty,5252.213605,966.8123917
dreed,5367.930243,966.9051127
opepe,5320.384315,967.0450607
wowee,5269.619584,967.0922877
bulgy,5253.594454,967.1291161
bossy,5605.040728,967.1750433
dumbs,5232.683276,967.1828423
quack,5490.367851,967.3968804
purpy,5152.003033,967.5645581
bromo,5375.058925,967.7283362
luffa,5315.516031,967.7746967
besee,5695.844887,967.8461872
timid,5327.096187,967.8570191
murry,5185.992201,967.9423744
manga,5376.661179,967.9467071
briki,5370.587522,968.0199307
goods,5239.837955,968.0688908
outgo,5328.802426,968.1598787
nyaff,5396.810659,968.4189775
kieve,5289.781196,968.5199307
azans,5275.856586,968.5220971
cully,5238.095321,968.5272964
abaft,5380.211005,968.5433276
gaffs,5247.665945,968.6221837
shwas,5550.30156,968.7915945
excel,5367.997834,968.7937608
sadza,5612.003033,968.8388215
semes,5522.42591,968.9172444
solos,5468.639948,969.0732236
sippy,5486.575823,969.1005199
slubs,5501.897747,969.1533795
scoff,5567.841854,969.4137782
lotto,5268.513865,969.4267764
conch,5352.001733,969.4770364
visit,5686.015165,969.5844887
mossy,5595.969237,969.6083189
gunks,5235.235269,969.6499133
digit,5381.895581,969.7196707
kurus,5082.053293,969.7569324
hasks,5696.811525,969.8570191
paddy,5381.945407,969.9068458
zonks,5265.858319,969.9753033
dobro,5335.803726,970.0381282
bufty,5237.239168,970.0875217
cloff,5406.939775,970.1503466
smaak,5678.990468,970.1559792
slubb,5545.584055,970.2313692
tifts,5224.827123,970.2885615
kutch,5312.744367,970.4519064
hinny,5267.190208,970.6481802
husky,5608.987868,970.7110052
kasha,5685.376083,970.8123917
penne,5264.099653,970.8145581
adaws,5315.626516,971.05026
fever,5335.999133,971.1325823
cohos,5241.390381,971.2400347
sysop,5530.480069,971.2963605
swabs,5648.723137,971.3817158
fjord,5357.311525,971.3886482
gurry,5198.751733,971.4059792
howdy,5340.183276,971.4969671
fists,5637.066291,971.5121317
gowfs,5254.296794,971.6243501
snush,5419.912912,971.9536395
ummah,5461.796794,972.0654246
sniff,5611.099653,972.2001733
lezzy,5202.52253,972.419844
rusks,5594.205373,972.8674177
wasps,5735.940641,973.1135182
chocs,5307.856586,973.1724437
pigmy,5370.770797,973.2071057
spews,5542.586222,973.6655113
wonky,5352.434142,973.7474003
weepy,5285.204073,973.7556326
clock,5448.628683,973.9298094
kyaks,5378.187608,973.9800693
fundy,5352.749133,974.0056326
vacua,5382.148614,974.0095321
bevel,5409.090121,974.0688908
hikoi,5437.025997,974.1091854
ngwee,5273.097487,974.3331889
fuzil,5414.270797,974.4016464
coofs,5228.607019,974.4020797
gings,5237.292894,974.5316291
fordo,5303.220104,974.5983536
fitts,5241.470537,974.6880416
snows,5616.761698,974.7907279
sposh,5525.889081,974.8700173
mawky,5401.648614,975.2240035
glugs,5257.942808,975.567591
gulls,5202.39818,975.657279
belee,5317.866984,975.6811092
dooms,5299.841854,975.8505199
dungy,5366.771664,975.9263432
muntu,5307.558059,975.9384749
cheek,5481.228336,976.3704506
fehme,5282.299827,976.4250433
pissy,5576.311525,976.5766898
exome,5396.225737,976.6005199
groof,5417.12565,976.7040728
gimpy,5377.30026,976.9913345
zobus,5295.583622,977.3158579
footy,5277.883449,977.3162912
pinup,5406.568891,977.3795494
flump,5463.109185,977.4345754
howfs,5284.291161,977.504766
shops,5599.308492,977.529896
kippa,5452.570624,977.6048527
dhaba,5552.321057,977.6581456
gundy,5378.607886,977.7348354
annal,5491.909012,977.8314558
speks,5576.072357,977.8405546
remex,5296.42201,978.0051993
whews,5319.749133,978.1520797
weize,5363.084922,978.1936742
punky,5369.129549,978.2235702
oddly,5406.746101,978.4263432
donny,5395.143847,978.7053726
moods,5314.127383,978.7755633
chics,5322.329289,978.8843154
asana,5852.70364,979.072357
shims,5613.627816,979.4419411
kalpa,5394.916378,979.4995667
skeps,5578.419844,979.5108319
